"msoa21_code","ltla21_code","SoVI_standardised","wildfire_risk_summer_standardised","is_worst_deciles"
"E02001855","E08000025",2.89473346467787,0.0860479990137256,NA
"E02001856","E08000025",0.535547618197995,1.78376306096611,"yes"
"E02001857","E08000025",1.49501087651398,3.01695673788919,"yes"
"E02001858","E08000025",1.3646383679932,1.23076141212169,"yes"
"E02001859","E08000025",0.0272242141805718,0.550569384043044,NA
"E02001860","E08000025",0.523478266326944,1.91095344020033,"yes"
"E02001861","E08000025",1.68995338086009,0.550569384043044,"yes"
"E02001862","E08000025",1.00514961129537,2.6187955507212,"yes"
"E02001863","E08000025",0.946958436834606,0.878683695690737,"yes"
"E02001865","E08000025",0.848983835021828,0.567159433508376,"yes"
"E02001866","E08000025",1.39627300419688,0.188353304049944,NA
"E02001867","E08000025",2.26809331753465,-0.190452825408488,NA
"E02001868","E08000025",-1.14022781730986,0.362548823435939,NA
"E02001869","E08000025",4.74037967105953,0.777300060069259,"yes"
"E02001870","E08000025",-0.195657178196562,0.557942739360969,NA
"E02001871","E08000025",2.0173559464976,-0.0909125286164909,NA
"E02001872","E08000025",2.00605091101991,-0.54437388066892,NA
"E02001873","E08000025",2.57372864432385,0.0676146107189113,NA
"E02001874","E08000025",0.848684791390668,0.557942739360969,"yes"
"E02001875","E08000025",2.74075572999799,-0.385846741333518,NA
"E02001876","E08000025",3.43637506070668,-0.190452825408488,NA
"E02001877","E08000025",0.757491685713699,0.948730571211031,"yes"
"E02001878","E08000025",1.56412094430747,0.00862776817550588,NA
"E02001879","E08000025",1.63727269528651,-0.77663457318358,NA
"E02001880","E08000025",1.59412699511373,-0.267873056246707,NA
"E02001881","E08000025",0.466194197089532,0.799420126023036,"yes"
"E02001882","E08000025",0.931382165393299,0.65010968083504,"yes"
"E02001883","E08000025",2.19819344248571,-1.18585579332846,NA
"E02001884","E08000025",0.126821090267693,0.948730571211031,NA
"E02001886","E08000025",0.110282116098696,-1.0918455130249,NA
"E02001888","E08000025",1.13381355900151,-0.267873056246707,NA
"E02001889","E08000025",0.0991046025488799,0.799420126023036,NA
"E02001890","E08000025",0.570068901222007,-0.77663457318358,NA
"E02001892","E08000025",1.02578976526196,0.799420126023036,"yes"
"E02001893","E08000025",-0.0293143997668385,0.65010968083504,NA
"E02001895","E08000025",1.67711102855751,-1.18585579332846,NA
"E02001896","E08000025",-0.0196066026358487,0.948730571211031,NA
"E02001897","E08000025",3.68241914757666,0.00862776817550588,NA
"E02001898","E08000025",-0.574545713049336,-0.267873056246707,NA
"E02001899","E08000025",-0.482758595278718,-1.06788210824164,NA
"E02001900","E08000025",1.96631956278043,-0.397828443725148,NA
"E02001901","E08000025",-0.54826235154804,-0.912119977150464,NA
"E02001902","E08000025",-0.31676620929763,-0.116719272229231,NA
"E02001903","E08000025",0.862325453050339,0.439969054274158,"yes"
"E02001904","E08000025",0.285846424543709,0.42890902129727,"yes"
"E02001905","E08000025",-0.676901334498115,-0.397828443725148,NA
"E02001906","E08000025",0.311432347562324,-1.09737552951335,NA
"E02001907","E08000025",-0.055722024613616,-0.205199536044339,NA
"E02001908","E08000025",-0.383811643437455,0.439969054274158,NA
"E02001909","E08000025",1.30179683030232,0.127523122677058,NA
"E02001910","E08000025",2.28156823571537,-0.146212693500934,NA
"E02001911","E08000025",2.69138946876188,-1.21350587577068,NA
"E02001913","E08000025",1.05668668717491,-0.747141151911877,NA
"E02001914","E08000025",0.0674909248878643,-0.184922808920044,NA
"E02001915","E08000025",0.375180449626276,0.185588295805722,NA
"E02001916","E08000025",0.102989853282887,0.0583979165715043,NA
"E02001918","E08000025",0.82650027304563,0.561629417019932,"yes"
"E02001919","E08000025",-0.133855866343734,0.246418477178609,NA
"E02001920","E08000025",2.19292335771717,-1.15267569439779,NA
"E02001921","E08000025",1.18957424650108,-0.732394441276025,NA
"E02001922","E08000025",0.0941365586388507,-0.444833583876924,NA
"E02001923","E08000025",-0.511333772684585,-0.0687924626627139,NA
"E02001924","E08000025",-0.102942761350725,0.0583979165715043,NA
"E02001925","E08000025",0.30596125510984,-0.732394441276025,NA
"E02001926","E08000025",-0.0922324298731306,0.0583979165715043,NA
"E02001927","E08000025",1.61188453067939,-1.01995529867513,NA
"E02001928","E08000025",2.17074799639225,-1.28539609012045,NA
"E02001929","E08000025",1.05393060371491,0.185588295805722,NA
"E02001930","E08000025",-0.364250043470866,0.561629417019932,NA
"E02001931","E08000025",-0.40980171119619,0.246418477178609,NA
"E02001932","E08000025",2.22486799116879,-1.15267569439779,NA
"E02001933","E08000025",0.548440315254692,0.0583979165715043,NA
"E02001934","E08000025",-1.01077858192998,0.0583979165715043,NA
"E02001935","E08000025",1.03640450125109,-0.40059345196937,NA
"E02001936","E08000025",-0.175113538056585,0.561629417019932,NA
"E02001937","E08000025",1.04600356512352,-0.260499700928782,NA
"E02001938","E08000025",-0.0976942576650528,-0.516723798226699,NA
"E02001939","E08000025",2.18128849332453,-0.732394441276025,NA
"E02001993","E08000026",0.648806124334882,-0.560963930134253,NA
"E02001942","E08000025",0.935094056079987,-0.516723798226699,NA
"E02001781","E08000023",1.3925861562502,-0.748984490741358,NA
"E02001782","E08000023",0.536969891357046,-0.53054883944781,NA
"E02001783","E08000023",1.49597293886443,-0.92041500188313,NA
"E02001784","E08000023",0.998967968255086,-1.08631549653646,NA
"E02001785","E08000023",0.578905106612578,-0.804284655625801,NA
"E02001786","E08000023",0.802866359544919,-0.514880459397218,NA
"E02001787","E08000023",0.477587017535154,-0.721334408299137,NA
"E02001788","E08000023",0.319553339005756,-0.870644853487132,NA
"E02001789","E08000023",-0.98488459281458,-0.957281778472759,NA
"E02001790","E08000023",-0.324431055309672,-1.26327602416667,NA
"E02001791","E08000024",-0.99654181260628,-1.37387635393556,NA
"E02001792","E08000024",-0.788181113326581,-1.37387635393556,NA
"E02001793","E08000024",1.5517128896143,-0.992305216232906,NA
"E02001794","E08000024",1.40191103933434,-1.31857618905112,NA
"E02001795","E08000024",1.04116070295747,-0.771104556695135,NA
"E02001796","E08000024",0.0845434467198479,-0.677094276391583,NA
"E02001797","E08000024",-0.609451188802863,-0.319486543472187,NA
"E02001798","E08000024",0.896485972636585,-0.809814672114245,NA
"E02001799","E08000024",1.16910789801851,-0.384003402504037,NA
"E02001800","E08000024",0.29923629238387,-0.101972561593379,NA
"E02001801","E08000024",-0.263554603152086,0.0196878011523944,NA
"E02001802","E08000024",1.31055253195668,-0.607047400871289,NA
"E02001803","E08000024",0.657881503234869,-0.677094276391583,NA
"E02001804","E08000024",0.639921410474067,-0.466953649830701,NA
"E02001805","E08000024",-0.284312568129304,-0.223632924339153,NA
"E02001806","E08000024",1.26455127586457,0.0196878011523944,NA
"E02001807","E08000024",-0.237218000696301,-0.562807268963735,NA
"E02001808","E08000024",-1.00124223794171,0.0196878011523944,NA
"E02001809","E08000024",0.221343059365712,-0.433773550900035,NA
"E02001810","E08000024",-0.0388829771875343,-0.560963930134253,NA
"E02001811","E08000024",1.24469490585695,-0.466953649830701,NA
"E02001812","E08000024",-0.909966763175101,0.0196878011523944,NA
"E02001813","E08000024",1.59300125322427,-0.223632924339153,NA
"E02001814","E08000024",0.4564221096222,0.0196878011523944,NA
"E02001815","E08000024",-0.43912026284745,-0.577553979599586,NA
"E02001816","E08000024",1.40105997799147,-0.602439053797585,NA
"E02001817","E08000024",0.679392130389633,-0.610734078530252,NA
"E02001818","E08000024",0.310768741104811,-0.761887862547728,NA
"E02001819","E08000024",-0.478395685126245,-0.809814672114245,NA
"E02001820","E08000024",-0.0676303457705013,-0.525940492374106,NA
"E02001821","E08000024",-0.220897148446375,-1.2411559582129,NA
"E02001822","E08000024",-0.56241560825149,-0.680780954050546,NA
"E02001823","E08000024",0.376396867080809,-0.572023963111142,NA
"E02001824","E08000024",0.477646440170395,-0.813501349773208,NA
"E02001825","E08000024",0.565701103606459,-0.869262349365021,NA
"E02001826","E08000024",0.471398012318141,-0.809814672114245,NA
"E02001827","E08000025",-0.346189497287053,-1.40705645286623,NA
"E02001828","E08000025",-0.408821698953946,-1.1416156614209,NA
"E02001829","E08000025",-1.30299512040246,-1.25221599118979,NA
"E02001830","E08000025",-1.10780261358202,-1.41811648584311,NA
"E02001943","E08000025",0.622389821350528,-0.341606609425964,NA
"E02001944","E08000025",0.376057554491595,-0.0651057850037511,NA
"E02001945","E08000025",1.86176121729013,0.417848988320381,"yes"
"E02001946","E08000025",-0.0334011818352375,-0.447598592121146,NA
"E02001947","E08000025",2.94714743421293,-0.312113188154261,NA
"E02001948","E08000025",0.0313836296680186,-0.793224622648912,NA
"E02001949","E08000025",1.18582350719692,-0.448520261535887,NA
"E02001950","E08000025",0.277415523202122,0.263008526643942,NA
"E02001951","E08000025",2.58702171343698,1.13675113181814,"yes"
"E02001952","E08000025",2.52114878749329,0.263008526643942,NA
"E02001953","E08000025",0.364476691552283,-0.162802742966266,NA
"E02001954","E08000025",2.70431367930519,-0.588614012576474,NA
"E02001955","E08000025",1.12580701439836,1.13675113181814,"yes"
"E02001956","E08000025",0.276533251637898,1.13675113181814,"yes"
"E02001957","E08000025",0.070229964221457,-0.162802742966266,NA
"E02001958","E08000026",0.378792202141164,-0.651287532778843,NA
"E02001959","E08000026",-0.550817546496518,-1.57295694751955,NA
"E02001961","E08000026",1.52611163336023,-0.0577324296858253,NA
"E02001962","E08000026",0.0314928687740062,-0.0577324296858253,NA
"E02001963","E08000026",0.0309373301593454,-1.57295694751955,NA
"E02001964","E08000026",2.44614355752417,0.876840356861255,"yes"
"E02001965","E08000026",-0.00513053101100534,1.81141314340834,NA
"E02001966","E08000026",0.0705317844601327,-0.815344688602689,NA
"E02001967","E08000026",-0.642339479130878,-1.20797585928223,NA
"E02001968","E08000026",-0.445954448052853,-1.57295694751955,NA
"E02001969","E08000026",0.233445163567582,-1.57295694751955,NA
"E02001970","E08000026",0.44376682606352,0.876840356861255,"yes"
"E02001971","E08000026",-0.476912925610022,-1.57295694751955,NA
"E02001972","E08000026",0.688819686798996,-0.688154309368471,NA
"E02001973","E08000026",0.821979574753459,0.0473378835946158,NA
"E02001974","E08000026",-0.828854959857835,-1.08631549653646,NA
"E02001975","E08000026",-0.830963762208413,0.564394425264154,NA
"E02001976","E08000026",0.388066939046233,1.08145096693369,"yes"
"E02001977","E08000026",0.964343640444325,-1.00336524920979,NA
"E02001978","E08000026",-0.640157530279144,0.0473378835946158,NA
"E02001979","E08000026",-0.812138233234241,-1.16926574386312,NA
"E02001980","E08000026",-0.870994821425054,-1.1416156614209,NA
"E02001981","E08000026",1.54212169408709,-0.113032594570268,NA
"E02001982","E08000026",-0.624945731425895,-0.736081118934988,NA
"E02001983","E08000026",-0.527947444315795,-0.721334408299137,NA
"E02001984","E08000026",-0.483008848508121,0.152408196875057,NA
"E02001985","E08000026",0.470153104016753,-0.140682677012489,NA
"E02001986","E08000026",1.14647965247726,-0.560963930134253,NA
"E02001987","E08000026",-0.218324130018186,-0.433773550900035,NA
"E02001988","E08000026",1.24680827441316,-0.140682677012489,NA
"E02001989","E08000026",-0.537611477669625,-1.00889526569824,NA
"E02001990","E08000026",-0.955539750768715,0.35148879045905,NA
"E02001991","E08000026",-0.799070953943078,-0.433773550900035,NA
"E02001994","E08000026",-0.548061888771011,-0.140682677012489,NA
"E02001995","E08000026",-0.492961082852321,-0.289993122200484,NA
"E02001996","E08000026",2.35038648922572,0.251948493667054,NA
"E02001997","E08000026",-0.955024761628346,0.366235501094901,NA
"E02001998","E08000026",-1.0611070590633,-0.433773550900035,NA
"E02001999","E08000026",-0.739752411067457,-0.677094276391583,NA
"E02002000","E08000027",0.903827880331362,-0.854054804021799,NA
"E02002001","E08000027",0.146712364561224,0.80495014251148,NA
"E02002002","E08000027",-0.503241859790159,0.315543683284162,NA
"E02002003","E08000027",0.072871844636097,-0.157272726477822,NA
"E02002004","E08000027",0.645776181976676,-0.101972561593379,NA
"E02002005","E08000027",1.50062067746751,-0.826404721579578,NA
"E02002006","E08000027",0.855984888178945,-0.627324127995584,NA
"E02002007","E08000027",-0.0466432971808402,-0.627324127995584,NA
"E02002008","E08000027",-1.13104395647551,-0.101972561593379,NA
"E02002009","E08000027",1.1845918361744,-0.826404721579578,NA
"E02002010","E08000027",1.06367973512371,-0.304739832836336,NA
"E02002011","E08000027",-0.579153524782234,-0.308426510495299,NA
"E02002012","E08000027",1.35507911681992,0.368078839924383,NA
"E02002013","E08000027",-0.383174032990214,-0.370178361282926,NA
"E02002014","E08000027",0.333641703582905,-0.721334408299137,NA
"E02002015","E08000027",-0.405539849800366,0.0934213543316511,NA
"E02002016","E08000027",1.14397473066096,0.524762640430304,"yes"
"E02002017","E08000027",0.501797652019275,0.0418078671061715,NA
"E02002018","E08000027",-0.642429500057165,0.716469878696372,NA
"E02002019","E08000027",0.779434744011108,0.113698081455947,NA
"E02002020","E08000027",-0.687227405852854,0.716469878696372,NA
"E02002021","E08000027",0.953955802334408,1.36348180784435,"yes"
"E02002022","E08000027",0.104192861405876,1.98837367103855,NA
"E02002023","E08000027",-0.482729799707142,0.716469878696372,NA
"E02002024","E08000027",-0.133694331211544,0.738589944650149,NA
"E02002025","E08000027",0.0207959235120207,-0.824561382750096,NA
"E02002026","E08000027",-0.613448485680724,1.36348180784435,NA
"E02002027","E08000027",-1.42132001881698,1.36348180784435,NA
"E02002028","E08000027",-0.320171587860684,0.00494109051654314,NA
"E02002029","E08000027",-0.280243389502099,-0.981245183256017,NA
"E02002030","E08000027",0.103191937250878,-0.389533418992481,NA
"E02002031","E08000027",-0.619133203670693,-0.450363600365368,NA
"E02002032","E08000027",0.537519587356477,-0.560963930134253,NA
"E02002033","E08000027",-0.126296545613656,-0.826404721579578,NA
"E02002034","E08000027",-0.201666233347477,-0.315799865813224,NA
"E02002035","E08000027",-0.617286394886739,-1.28539609012045,NA
"E02002036","E08000027",0.554984119531815,0.362548823435939,NA
"E02002037","E08000027",-0.298561432054038,-1.16373572737468,NA
"E02002038","E08000027",0.452058095222833,-1.05866541409424,NA
"E02002039","E08000027",-0.561821066329476,-1.578486964008,NA
"E02002040","E08000027",-0.809288245909135,-1.51765678263511,NA
"E02002041","E08000027",-0.14729037749543,-1.578486964008,NA
"E02002042","E08000027",-0.713455726912925,-1.23562594172445,NA
"E02002043","E08000028",0.334982476704881,-1.58401698049644,NA
"E02002044","E08000028",0.534650250275349,-0.384003402504037,NA
"E02002045","E08000028",0.553487681046085,-0.925945018371575,NA
"E02002046","E08000028",1.97864146004227,-0.267873056246707,NA
"E02002047","E08000028",0.786872997728171,-1.56742693103111,NA
"E02002048","E08000028",-0.515724123047432,-0.500133748761367,NA
"E02002049","E08000028",0.803226205044941,-1.56742693103111,NA
"E02002051","E08000028",1.67279222180478,-1.49000670019289,NA
"E02002052","E08000028",1.27333074693155,0.0501028918388379,NA
"E02002053","E08000028",0.551479785184858,0.705409845719483,"yes"
"E02002054","E08000028",0.355464222810006,1.57915245089368,"yes"
"E02002055","E08000028",0.725160445650181,-1.42917651882,NA
"E02002056","E08000028",1.47079547417609,-1.55083688156578,NA
"E02002057","E08000028",0.816366144721201,-1.55083688156578,NA
"E02002058","E08000028",0.379395013096588,-1.55083688156578,NA
"E02002059","E08000028",0.753736718407242,3.32663766124206,"yes"
"E02002060","E08000028",1.05797137813227,-1.27433605714356,NA
"E02002061","E08000028",0.71973843825205,1.02615080204925,"yes"
"E02002062","E08000028",1.58336633548283,1.32108501476628,"yes"
"E02002063","E08000028",0.175524194646786,-1.16742240503364,NA
"E02002064","E08000028",0.599334159195338,-1.00336524920979,NA
"E02002065","E08000028",-0.263182262805219,1.27684488285872,NA
"E02002066","E08000028",0.499723006040435,-0.00796228128982693,NA
"E02002067","E08000028",0.174448425543392,-1.03101533165202,NA
"E02002069","E08000028",1.29401751747513,-0.677094276391583,NA
"E02002070","E08000028",1.22677458568855,-1.40705645286623,NA
"E02002071","E08000028",1.03154631574035,-0.594144029064919,NA
"E02002072","E08000028",0.392375676581628,-0.677094276391583,NA
"E02002073","E08000028",1.18724757436837,-1.40705645286623,NA
"E02002074","E08000028",0.746418687947616,-1.0420753646289,NA
"E02002075","E08000028",0.774279479548579,-0.594144029064919,NA
"E02002076","E08000028",0.129773445782296,-1.40705645286623,NA
"E02002077","E08000028",0.894297028695662,-0.511193781738255,NA
"E02002078","E08000028",0.0845666198680645,-1.0420753646289,NA
"E02002079","E08000028",0.757269979774742,-0.677094276391583,NA
"E02002080","E08000028",0.776632963889017,0.113698081455947,NA
"E02002081","E08000029",0.164541217096418,0.0860479990137256,NA
"E02002082","E08000029",2.05975045924076,0.274068559620831,NA
"E02002083","E08000029",-0.695099246778183,-0.54437388066892,NA
"E02002084","E08000029",1.57352266078808,-0.0522024131973811,NA
"E02002085","E08000029",1.15251152330838,-0.378473386015593,NA
"E02002086","E08000029",2.2631448504245,0.42890902129727,"yes"
"E02002087","E08000029",2.08758591894874,-0.378473386015593,NA
"E02002088","E08000029",1.97131476415212,0.42890902129727,"yes"
"E02002089","E08000029",0.0768788907839682,2.04367383592299,NA
"E02002090","E08000029",-1.08511813170193,0.285128592597719,NA
"E02002091","E08000029",-0.607932659912313,0.384668889389716,NA
"E02002092","E08000029",0.00441472600639493,0.285128592597719,NA
"E02002093","E08000029",-0.081196096044308,0.185588295805722,NA
"E02002094","E08000029",-1.04766979034666,0.285128592597719,NA
"E02002095","E08000029",-0.642757563902247,1.58283912855264,NA
"E02002096","E08000029",-0.688508666052091,0.945043893552068,NA
"E02002097","E08000029",-0.136166401206164,0.808636820170443,NA
"E02002098","E08000029",-0.614954806858325,-0.500133748761367,NA
"E02002099","E08000029",-1.2591548295518,0.412318971831937,NA
"E02002101","E08000029",-0.107355152932717,-1.27433605714356,NA
"E02002102","E08000029",-0.709226747865062,-1.18585579332846,NA
"E02002103","E08000029",-0.692780231680092,-1.23009592523601,NA
"E02002104","E08000029",-1.41957292253172,2.26487449546077,NA
"E02002105","E08000029",-0.930114203435639,-0.771104556695135,NA
"E02002106","E08000029",-0.844707490601459,1.05933090097992,NA
"E02002107","E08000029",-1.35627281493263,0.539509351066155,NA
"E02002108","E08000029",-1.08568272780357,0.395728922366604,NA
"E02002109","E08000029",-1.19657506419773,-0.688154309368471,NA
"E02002110","E08000030",-0.247491956746205,-0.367413353038704,NA
"E02002111","E08000030",1.25092312927179,-0.367413353038704,NA
"E02002112","E08000030",-0.131817121665737,-1.40705645286623,NA
"E02002113","E08000030",0.179639214342062,-0.685389301124249,NA
"E02002114","E08000030",0.073420915015241,-0.870644853487132,NA
"E02002115","E08000030",1.03920901646162,-0.934240043104241,NA
"E02002116","E08000030",-0.401459458143163,-0.754514507229803,NA
"E02002117","E08000030",0.232638968808396,-0.99783523272135,NA
"E02002198","E08000032",-0.185273372140423,-1.36834633744712,NA
"E02002118","E08000030",1.09437062460507,-0.99783523272135,NA
"E02002119","E08000030",-0.0761773812334927,-0.636540822142992,NA
"E02002199","E08000032",-0.824203913744338,-1.99323820064132,NA
"E02002120","E08000030",-0.361416352276143,-1.42917651882,NA
"E02002200","E08000032",-0.524641645997868,-0.654974210437806,NA
"E02002121","E08000030",1.26187728312232,-0.892764919440909,NA
"E02002201","E08000032",-0.194720728329752,-0.651287532778843,NA
"E02002403","E08000035",-0.313746616008788,-0.588614012576474,NA
"E02002299","E08000034",1.92985622809583,-0.0577324296858253,NA
"E02002122","E08000030",1.34810886583318,-0.334233254108038,NA
"E02002202","E08000032",-0.035907802544343,-0.238379634975005,NA
"E02002404","E08000035",1.10482151113548,-0.0743224791511581,NA
"E02002454","E08000036",-0.0541177128725603,-0.146212693500934,NA
"E02002300","E08000034",-0.582856850221315,-0.837464754556467,NA
"E02002123","E08000030",0.398343360062407,-1.42917651882,NA
"E02002249","E08000033",0.753693349184897,-1.31857618905112,NA
"E02002349","E08000035",-0.648400785640727,-0.378473386015593,NA
"E02002203","E08000032",0.505734795882109,-0.45312860860959,NA
"E02002405","E08000035",-0.676844422133055,-0.697002335749982,NA
"E02002145","E08000030",1.08168338717346,-1.56742693103111,NA
"E02002301","E08000034",-0.292843468731936,-0.66050422692625,NA
"E02002455","E08000036",0.774946701102524,-0.0245523307551597,NA
"E02002124","E08000030",0.521599612308899,-0.610734078530252,NA
"E02002250","E08000033",-0.357961385728946,-0.931475034860019,NA
"E02002350","E08000035",-1.21133691798819,-1.00889526569824,NA
"E02002204","E08000032",-0.653464565364862,-0.761887862547728,NA
"E02002406","E08000035",-0.884971498484792,-0.407966807287295,NA
"E02002302","E08000034",-0.825008442678223,0.915550472280365,NA
"E02002146","E08000030",-0.0686779981924684,-0.267873056246707,NA
"E02002456","E08000036",-0.498513399198254,-0.312113188154261,NA
"E02002125","E08000030",0.44895148797999,-1.20797585928223,NA
"E02002251","E08000033",0.424870073817863,-1.78309757408044,NA
"E02002351","E08000035",-1.20405450615133,-0.588614012576474,NA
"E02002205","E08000032",-0.455691423430508,-1.08355048829224,NA
"E02002407","E08000035",1.6592211478729,-0.0522024131973811,NA
"E02002303","E08000034",-0.137740127333659,-0.892764919440909,NA
"E02002147","E08000030",0.965537958498169,-1.56742693103111,NA
"E02002457","E08000036",1.04308529288302,0.0196878011523944,NA
"E02002126","E08000030",1.76787052441562,-0.892764919440909,NA
"E02002252","E08000033",-0.61681678067095,-1.2706493794846,NA
"E02002352","E08000035",-0.998722420737951,-0.0632624461742696,NA
"E02002206","E08000032",-0.122071377188304,0.462089120227935,NA
"E02002408","E08000035",-0.316806653744619,-0.693684325856916,NA
"E02002304","E08000034",-0.130186547779853,-0.66050422692625,NA
"E02002148","E08000030",-0.389011277853873,0.119228097944391,NA
"E02002458","E08000036",-0.425615219632488,0.395728922366604,NA
"E02002127","E08000030",1.01327615458776,-0.334233254108038,NA
"E02002253","E08000033",-0.418264924204214,-0.854054804021799,NA
"E02002353","E08000035",-0.838452156581065,-0.135152660524045,NA
"E02002207","E08000032",-1.05553261456476,0.694349812742595,NA
"E02002409","E08000035",0.614513633344087,-0.309348179910039,NA
"E02002305","E08000034",1.53808684287382,0.42890902129727,"yes"
"E02002149","E08000031",0.812833186864182,1.03997584327036,"yes"
"E02002459","E08000036",-0.00589572528657116,0.0418078671061715,NA
"E02002128","E08000030",0.308511595062343,-1.45129658477378,NA
"E02002254","E08000033",-0.887702698711105,-0.77663457318358,NA
"E02002354","E08000035",-0.122782636659784,-0.0577324296858253,NA
"E02002208","E08000032",0.498154114671343,0.229828427713276,NA
"E02002410","E08000035",0.275151632126381,0.553334392287266,"yes"
"E02002306","E08000034",-0.780078647381503,-0.522253814715144,NA
"E02002150","E08000031",0.662854210476575,0.355175468118013,NA
"E02002460","E08000036",-0.559546753817487,0.539509351066155,NA
"E02002129","E08000030",-0.101848054488817,-1.42917651882,NA
"E02002255","E08000033",0.13477729333431,-1.31857618905112,NA
"E02002356","E08000035",-1.27984220551891,-0.116719272229231,NA
"E02002209","E08000032",0.723902272349093,0.0196878011523944,NA
"E02002411","E08000035",1.22064363269168,1.15887119777191,"yes"
"E02002307","E08000034",0.534718922559393,-0.164646081795748,NA
"E02002151","E08000031",1.63287330188893,0.932140521745697,"yes"
"E02002461","E08000036",-0.499840237814165,-0.140682677012489,NA
"E02002130","E08000030",0.922345919671187,-0.892764919440909,NA
"E02002256","E08000033",-0.144435586373854,0.976380653653252,NA
"E02002357","E08000035",-0.0520300818956735,-0.470640327489664,NA
"E02002210","E08000032",-0.700051955469512,0.462089120227935,NA
"E02002412","E08000035",-0.449178404291913,0.318308691528385,NA
"E02002308","E08000034",-0.183607708967394,-0.892764919440909,NA
"E02002152","E08000031",2.11058797839341,0.296188625574608,NA
"E02002462","E08000036",-0.0535204466269009,0.8574852991517,NA
"E02002131","E08000030",-0.75447167281159,-0.549903897157365,NA
"E02002257","E08000033",-0.909431482626328,-0.854054804021799,NA
"E02002358","E08000035",0.0759615211063608,-0.707509367078026,NA
"E02002211","E08000032",-1.12116001214084,0.0141577846639501,NA
"E02002414","E08000035",1.85479642766292,1.43537202219413,"yes"
"E02002309","E08000034",0.232198904996918,-1.26327602416667,NA
"E02002153","E08000031",0.971308786549834,-1.40705645286623,NA
"E02002463","E08000036",1.34629727426546,0.0418078671061715,NA
"E02002132","E08000030",1.17568817376352,-1.45129658477378,NA
"E02002258","E08000033",-0.350043181296891,-0.814238685305001,NA
"E02002259","E08000033",-0.767936754910242,-1.01442528218668,NA
"E02002260","E08000033",-0.0641251523432928,-1.1167305872229,NA
"E02002261","E08000033",-0.293842712119993,-1.03101533165202,NA
"E02002262","E08000033",0.0726789480016743,-0.950830092569574,NA
"E02002263","E08000033",-0.0923352677965774,-1.37664136217978,NA
"E02002264","E08000033",-0.824545634400872,-1.06788210824164,NA
"E02002265","E08000033",-0.357131954699159,-1.28539609012045,NA
"E02002266","E08000033",-0.522392657030934,-1.27433605714356,NA
"E02002267","E08000033",0.00198194345112332,-1.08631549653646,NA
"E02002268","E08000033",0.022934731375187,-0.782164589672024,NA
"E02002269","E08000033",-0.823113995968731,-0.662347565755732,NA
"E02002270","E08000033",-1.1078148485183,-1.34069625500489,NA
"E02002271","E08000034",-0.838870489774285,0.0639279330599486,NA
"E02002272","E08000034",0.0189936873579471,-0.0945992062754537,NA
"E02002273","E08000034",-0.82748362773888,-0.00243226480138266,NA
"E02002274","E08000034",-0.712576760104408,1.97731363806166,NA
"E02002275","E08000034",-0.0711896705990042,0.98744068663014,NA
"E02002276","E08000034",-0.460612894598095,-0.809814672114245,NA
"E02002277","E08000034",-0.890103953982094,-0.0881475203722688,NA
"E02002278","E08000034",-0.0262868585208913,0.392963914122382,NA
"E02002279","E08000034",0.399481467948644,1.46302210463635,"yes"
"E02002280","E08000034",0.473607795438258,0.0418078671061715,NA
"E02002281","E08000034",-0.455822802391572,0.752414985871259,NA
"E02002282","E08000034",-0.897044713328281,0.0418078671061715,NA
"E02002283","E08000034",-0.753148753615307,-0.0171789754372339,NA
"E02002284","E08000034",-0.518089031553188,0.318308691528385,NA
"E02002285","E08000034",-0.759106063848873,-1.35175628798178,NA
"E02002286","E08000034",-0.0638062957089312,0.893430406326588,NA
"E02002287","E08000034",-0.489818853868824,0.893430406326588,NA
"E02002288","E08000034",0.157164108588232,0.196648328782611,NA
"E02002289","E08000034",-0.156903804104073,0.893430406326588,NA
"E02002290","E08000034",-0.697422647204289,0.948730571211031,NA
"E02002291","E08000034",-0.480188258597089,-0.201512858385376,NA
"E02002292","E08000034",-0.0782946712715944,-1.23746928055393,NA
"E02002293","E08000034",-0.322090689745552,0.92108048876881,NA
"E02002294","E08000034",-0.819131490565593,0.545039367554599,NA
"E02002295","E08000034",2.78927658997723,-0.57018062428166,NA
"E02002296","E08000034",-0.175268962359497,-0.0179163109690264,NA
"E02002297","E08000034",-0.782538791326906,-0.92041500188313,NA
"E02002298","E08000034",0.232782282380994,0.0882600056091034,NA
"E02002133","E08000030",0.610475284961344,-0.680780954050546,NA
"E02002134","E08000030",0.785187085868818,-1.478946667216,NA
"E02002135","E08000030",0.641671133781935,-0.909354968906242,NA
"E02002136","E08000030",0.405343709203333,-1.49830172492556,NA
"E02002137","E08000030",-0.948277265216069,-0.654974210437806,NA
"E02002138","E08000030",-0.750892657303061,-0.577553979599586,NA
"E02002139","E08000030",1.10585101559017,-0.301053155177373,NA
"E02002140","E08000030",0.338553326444719,-1.10106220717231,NA
"E02002141","E08000030",-1.04764860134663,0.119228097944391,NA
"E02002142","E08000030",1.06311059897752,-1.51765678263511,NA
"E02002143","E08000030",-0.203401810516627,-0.267873056246707,NA
"E02002144","E08000030",-0.920156308907819,-0.500133748761367,NA
"E02002464","E08000036",0.273479111326923,0.124758114432835,NA
"E02002212","E08000032",-0.633843916320448,-0.666034243414694,NA
"E02002465","E08000036",-0.123574466115308,0.0805179825252814,NA
